KGAS_ID,SURVEY,redshift,ba,sersic_n,Re_arcsec,Re_kpc
219,MANGA,0.023351775482296944,0.7203653454780579,6.0,7.489938259124756,3.529974561680032
220,MANGA,0.021518124267458916,0.9920148253440857,2.9235143661499023,9.653731346130371,4.2017837255630965
221,MANGA,0.0204064529389143,0.8694947957992554,0.8466408848762512,5.302491188049316,2.191616353449921
222,MANGA,0.021396910771727562,0.5251544713973999,1.9051579236984253,4.553553104400635,1.9710566265682516
223,MANGA,0.020075803622603416,0.3936658799648285,1.6692293882369995,7.087162971496582,2.8829419420284212
224,MANGA,0.02300071157515049,0.7150644659996033,3.9559075832366943,6.9604716300964355,3.232490076858487
225,MANGA,0.022915268316864967,0.7478992342948914,4.12046480178833,3.6204967498779297,1.6753097537573167
226,MANGA,0.021579904481768608,0.5689811706542969,1.1393840312957764,5.6264567375183105,2.4557615247756805
227,MANGA,0.020946944132447243,0.491890013217926,4.851112365722656,4.963687419891357,2.104547130863371
228,MANGA,0.023828724399209023,0.545121431350708,2.5084521770477295,3.3858368396759033,1.627385996908505
229,MANGA,0.023577863350510597,0.907872200012207,6.0,1.7488986253738403,0.8320015778960139
230,MANGA,0.025902990251779556,0.7193595170974731,0.8302006721496582,7.133518218994141,3.7178555299022533
231,MANGA,0.023883050307631493,0.7936992049217224,1.373550534248352,5.740342617034912,2.765176952112454
232,MANGA,0.021016694605350494,0.5558670163154602,1.5825560092926025,4.984825134277344,2.1203683872241172
233,MANGA,0.0207892544567585,0.7718031406402588,6.0,3.218187093734741,1.3544608650703325
234,MANGA,0.024166302755475044,0.9644122123718262,6.0,6.006249904632568,2.9265819839706992
235,MANGA,0.023437172174453735,0.5538551211357117,3.161693811416626,3.516388416290283,1.6631475204253119
236,MANGA,0.022693205624818802,0.708441972732544,6.0,4.264674186706543,1.9547896137501999
237,MANGA,0.0260016992688179,0.6730132102966309,0.8922876119613647,5.838963508605957,3.0543917220421353
238,MANGA,0.02433984912931919,0.42113903164863586,3.797144651412964,9.498815536499023,4.660619109542183
239,MANGA,0.025259070098400116,0.322836697101593,1.179850459098816,10.184432983398438,5.179999036477945
240,MANGA,0.023110538721084595,0.6462666392326355,5.908415794372559,4.583977222442627,2.1387118066526716
241,MANGA,0.021046044304966927,0.35741621255874634,1.4607139825820923,9.167242050170898,3.904727824548104
242,SAMI,0.05128,0.76665194,2.8058,2.327697,2.3300253256122874
243,SAMI,0.05279,0.78152844,3.1961,2.8783565,2.9607838146663004
244,SAMI,0.05311,0.5789735,0.9309,2.1353652,2.2089944321864614
245,MANGA,0.050482988357543945,0.5813292860984802,3.095654249191284,3.6629977226257324,3.6130804694192853
246,SAMI,0.0528,0.5257295,2.1159,2.5581067,2.631830383218962
247,SAMI,0.0538,0.6035225399999999,2.1455,3.4265568,3.5878330530378615
248,SAMI,0.05347,0.7491387,1.891,5.4270897,5.649871268614369
249,SAMI,0.05294,0.6466567999999999,3.038,3.5981514,3.7110500053178934
250,SAMI,0.05349,0.80923118,3.4692,4.525155,4.712562916866657
251,MANGA,0.05416622757911682,0.4116600453853607,0.6656412482261658,7.642369747161865,8.053056550052126
251,MANGA,0.05416622757911682,0.4116600453853607,0.6656412482261658,7.642369747161865,8.053056550052126
252,SAMI,0.03704,0.6419546300000001,2.754,4.7603736,3.5006722085509403
253,SAMI,0.03456,0.75355263,3.3052,9.608915,6.6126450378597355
254,SAMI,0.03464,0.93264131,1.2507,5.527403,3.8122780352353915
255,SAMI,0.03681,0.6333875,0.9621,4.357722,3.185547633245084
256,MANGA,0.03543177619576454,0.8903688788414001,5.54940938949585,2.28354549407959,1.609447528308078
257,MANGA,0.033942896872758865,0.6852223873138428,2.8158955574035645,6.213712692260742,4.202889264289729
258,SAMI,0.03477,0.2170535,1.8532,8.463513,5.8583236448388245
259,SAMI,0.03988,0.84320708,0.6762,4.3420305,3.4262214354857643
260,MANGA,0.04023776203393936,0.31576967239379883,0.6100991368293762,6.261768341064453,4.983253543604916
261,SAMI,0.05441,0.58747554,1.6938,3.4690073,3.6708192783877402
262,SAMI,0.05706,0.58741298,0.873,3.9286218,4.3460322543001295
263,SAMI,0.05257,0.8582364,5.9245,2.4572034,2.5176914790906797
264,SAMI,0.05484,0.22352092999999995,0.6368,5.202787,5.5461552970287675
265,SAMI,0.0545,0.46856260000000005,1.1477,6.047434,6.409151551763537
266,SAMI,0.05331,0.991118945,1.8445,4.560983,4.734898007544762
267,SAMI,0.054,0.88614786,4.2328,1.870489,1.9653428056426896
268,SAMI,0.05584,0.5983104,1.1655,7.219808,7.827389884813465
269,SAMI,0.05401,0.6966336399999999,3.6323,3.0712647,3.2275701457284063
270,SAMI,0.05468,0.81209779,3.7563,1.8960545,2.015672202563455
271,SAMI,0.04244,0.8516726,1.2749,1.1568308,0.9684742903009586
272,SAMI,0.0439,0.77838826,1.6206,2.3259165,2.0106992703219406
273,SAMI,0.044,0.36965596999999994,1.1227,3.2683637,2.8315216771227276
274,SAMI,0.04358,0.49318839999999997,0.9145,4.7191253,4.051375528945364
275,SAMI,0.04317,0.56415498,1.1267,7.5027256,6.383615205434103
276,SAMI,0.04219,1.0,2.3578,3.5103385,2.9223393831536177
277,SAMI,0.04096,0.81662504,0.8704,1.7373,1.4061871250245104
278,SAMI,0.04228,0.80957802,1.0941,3.4726663,2.896834118311606
279,SAMI,0.0431,0.4032542,0.6243,4.2442546,3.605624179690394
280,SAMI,0.0432,0.891407564,3.7801,1.325867,1.1288436538975315
281,MANGA,0.0435447096824646,0.6647374629974365,2.804161548614502,2.0258629322052,1.7378706697718227
282,SAMI,0.04349,0.2397509,1.1122,5.4031677,4.629542906873519
283,SAMI,0.04304,0.6256802,0.9558,3.5915384,3.0470918166726033
284,MANGA,0.04461200162768364,0.6096309423446655,0.7180181741714478,8.236659049987793,7.229756036389174
285,MANGA,0.04273419827222824,0.5549867749214172,1.5535600185394287,5.684135913848877,4.789948222026974
286,SAMI,0.04276,0.32417450000000003,1.1924,4.6256275,3.900190511732503
287,SAMI,0.04304,0.87756375,2.0067,7.6373496,6.479592552101845
288,SAMI,0.04343,0.6885447,3.1361,1.600696,1.369714156949295
289,SAMI,0.04278,0.79192463,4.1288,2.223523,1.875640225000341
290,SAMI,0.04278,0.23835240000000002,0.7548,6.7090654,5.659394095045566
291,MANGA,0.03704969584941864,0.9348263740539551,1.004776120185852,7.019960403442383,5.163613291673223
292,MANGA,0.03468359634280205,0.8873425126075745,6.0,6.162953853607178,4.2557483449892315
293,MANGA,0.035251740366220474,0.8010967373847961,5.959539890289307,1.7098274230957031,1.199224740660375
294,MANGA,0.03481065854430199,0.4101594090461731,0.9087939858436584,3.6830267906188965,2.5521958393513415
295,MANGA,0.03780859336256981,0.8933756947517395,1.92711341381073,2.3546016216278076,1.7658293911703071
296,MANGA,0.033732231706380844,0.8231256008148193,1.8966039419174194,3.023331880569458,2.03277026588785
297,MANGA,0.03643089160323143,0.2728399932384491,0.7701467871665955,7.784907817840576,5.634803523430458
298,MANGA,0.037581391632556915,0.6877126097679138,1.3231159448623657,6.464354991912842,4.8201067903536705
299,MANGA,0.037671808153390884,0.8510479927062988,0.6983960866928101,2.4726202487945557,1.8479303631895707
300,MANGA,0.03407233953475952,0.9219130873680115,1.5865124464035034,8.265369415283203,5.611058637959962
301,SAMI,0.05197,0.7550144,1.0757,3.7213707,3.7721353206981845
302,SAMI,0.05134,0.50175446,1.1119,2.3271236,2.3320113236881306
303,SAMI,0.05266,1.0,1.9308,4.020256,4.125834196944743
304,SAMI,0.04999,0.8382724,4.406,3.3352091,3.2595353183625653
305,SAMI,0.05011,0.49148329999999996,2.7613,6.264442,6.136130056612173
306,SAMI,0.05117,0.8350638,3.4867,2.730789,2.728012019162447
307,SAMI,0.05202,0.81914374,7.8951,2.390207,2.4250002531513597
308,SAMI,0.04991,0.6089142599999999,1.3613,7.444021,7.264166678285146
309,SAMI,0.05085,0.84953977,5.4736,3.953849,3.926614408461454
310,SAMI,0.05109,0.8334456,3.4292,3.4111671,3.402692758904493
311,SAMI,0.05435,0.9965306001,9.6435,0.82377553,0.8707997114731005
312,SAMI,0.0559,0.8366089999999999,2.7911,1.3151879,1.4272983848874983
313,SAMI,0.05379,0.51908314,1.905,3.1935,3.343225046348424
314,SAMI,0.05482,0.49097495999999996,1.291,4.236118,4.514148790762243
315,SAMI,0.05448,0.72491184,3.0321,1.1769907,1.2469622035386616
316,SAMI,0.05436,0.7465720499999999,2.1377,2.6728904,2.8259554464059247
317,SAMI,0.05454,0.5275130299999999,1.1754,2.7820501,2.9504785787017345
318,SAMI,0.05701,0.7658558799999999,3.4683,1.5378855,1.6998930643010877
319,SAMI,0.05541,0.8332936200000001,3.7183,1.0498217,1.1299780110647681
320,SAMI,0.05379,0.61844078,1.1935,1.7144121,1.794791129632942
321,SAMI,0.05048,0.74536136,3.6573,2.9054642,2.865710677647859
322,MANGA,0.0474916473031044,0.7060962319374084,4.0735554695129395,3.232482433319092,3.010156796559652
323,SAMI,0.05315,0.5556137999999999,1.7106,6.4110866,6.636827605958969
324,SAMI,0.05007,0.78700875,3.6597,3.578483,3.5025543692149865
325,MANGA,0.05032014846801758,0.8036472797393799,1.6810364723205566,5.927123546600342,5.828617660614984
326,SAMI,0.04991,0.41538679999999994,2.5819,4.423935,4.317048704443391
327,SAMI,0.05217,0.945255775,4.4241,3.813435,3.8794133474511536
328,SAMI,0.05184,0.73480013,3.8615,4.3146544,4.363243104133399
329,SAMI,0.05094,0.4961921,1.5601,2.591031,2.5774633550638715
330,SAMI,0.05084,0.92190023,3.0952,3.1986637,3.1760438083892035
331,MANGA,0.023073021322488785,0.8266588449478149,0.926124095916748,5.155799865722656,2.401706378567586
332,MANGA,0.02442031167447567,0.6000421047210693,1.065738320350647,4.7676520347595215,2.3467667725748016
333,MANGA,0.02467234991490841,0.8718187808990479,6.0,4.102779388427734,2.0397221104078507
334,MANGA,0.021976538002490997,0.4144074320793152,1.3529077768325806,8.71068000793457,3.869948096189632
335,MANGA,0.02450696937739849,0.8548540472984314,2.6779544353485107,9.81179141998291,4.846260497863672
336,MANGA,0.022485677152872086,0.891767144203186,5.403524398803711,4.322479724884033,1.963658513298808
337,MANGA,0.02463439851999283,0.943799614906311,6.0,1.9132219552993774,0.9497504206771191
338,MANGA,0.020005423575639725,0.4584163427352905,2.0247316360473633,5.282793998718262,2.1416026547203217
339,MANGA,0.023239122703671455,0.6768819689750671,2.903388500213623,7.90812349319458,3.7095872254094067
340,MANGA,0.023185094818472862,0.5985824465751648,3.9795472621917725,6.963973522186279,3.259317686836944
341,SAMI,0.05581,0.5112137800000001,0.5675,3.1389713,3.4014230477119223
342,SAMI,0.05645,0.49861330000000004,0.9332,4.719213,5.168528273437049
343,SAMI,0.05561,0.34922945000000005,1.2175,9.72845,10.506554782171499
344,SAMI,0.05434,0.59946126,2.2043,3.3541944,3.5450538288165214
345,SAMI,0.0567,0.31583107,1.3903,4.7143836,5.184576570839326
346,SAMI,0.05525,0.91523499,4.753,1.7434615,1.8715134865184688
347,SAMI,0.05672,0.90752226,3.0338,3.40134,3.7418066453643606
348,SAMI,0.05647,0.8863970800000001,5.5995,2.8024127,3.070244808529711
349,SAMI,0.05491,0.79770671,6.7745,2.3833108,2.5436348330384826
350,MANGA,0.05763332545757294,0.7763758897781372,4.972443580627441,2.242677688598633,2.504194039979845
351,MANGA,0.045222315937280655,0.7318335771560669,3.3149609565734863,1.8126240968704224,1.6116339176499301
352,MANGA,0.04700159281492233,0.6762228608131409,2.9492995738983154,3.897028923034668,3.593639069900144
353,MANGA,0.0452326163649559,0.8893047571182251,4.122392654418945,2.384451389312744,2.120511914063436
354,MANGA,0.04575561732053757,0.796139657497406,3.552631139755249,1.4313291311264038,1.2868106183307524
355,MANGA,0.04627493768930435,0.6961356401443481,6.0,1.9519399404525757,1.7736795629164497
356,MANGA,0.04479007422924042,0.962198793888092,3.588027238845825,2.271775007247925,2.0015941549783434
357,MANGA,0.04607018083333969,0.8351127505302429,5.515045166015625,2.416999101638794,2.187080993223033
358,MANGA,0.04615793377161026,0.4451158046722412,1.2312915325164795,6.695504188537598,6.069499092617975
359,MANGA,0.04621846228837967,0.8998459577560425,6.0,3.2335941791534424,2.934897902092832
360,MANGA,0.0358428880572319,0.5292889475822449,0.8955011963844299,4.096625328063965,2.9193756832441413
361,MANGA,0.03471487760543823,0.7261009216308594,6.0,8.577113151550293,5.927934873303705
362,SAMI,0.03381,0.8471835400000001,5.0686,1.7760684,1.1968006734316314
363,SAMI,0.03324,0.43367385999999997,1.9703,8.12385,5.385627197673667
364,SAMI,0.03367,0.81386316,4.8228,3.8740716,2.600162665509986
365,SAMI,0.0381,0.76972874,1.0203,4.6758327,3.532430533531926
366,SAMI,0.03388,0.51155803,1.2869,3.6212132,2.4449955318931393
367,SAMI,0.03377,0.48358345,1.2111,5.096131,3.4301207427666
368,SAMI,0.03384,0.80879755,1.1213,7.0014215,4.721912636642247
369,SAMI,0.03391,0.3774185,0.9405,6.4294677,4.344779947143328
370,MANGA,0.03775632008910179,0.8427353501319885,6.0,1.965786099433899,1.472291509399981
371,MANGA,0.037069760262966156,0.833515465259552,2.1055355072021484,8.123601913452148,5.978502314359424
372,MANGA,0.03754593804478645,0.9811037182807922,0.8195562362670898,2.5725042819976807,1.9164436635361422
373,MANGA,0.03851952403783798,0.8462851643562317,0.7561523914337158,6.931585788726807,5.291584517793513
374,MANGA,0.03861665353178978,0.5873020887374878,0.961660623550415,3.845465898513794,2.9426965633526065
375,MANGA,0.03831248730421066,0.7945796251296997,0.9949297308921814,5.854625225067139,4.446507034529442
376,MANGA,0.03963417559862137,0.7640643119812012,1.036293864250183,4.69190788269043,3.6805610045846624
377,MANGA,0.03839818388223648,0.7419922947883606,6.0,1.8377513885498047,1.398725713027512
378,MANGA,0.036669764667749405,0.6402037739753723,4.674900531768799,9.609442710876465,6.999030063294456
379,MANGA,0.03638828173279762,0.8690995573997498,5.085118770599365,6.027516841888428,4.357903402279136
380,MANGA,0.02547469548881054,0.8751118183135986,0.9366765022277832,4.991729259490967,2.559898507615516
381,MANGA,0.02535121887922287,0.4257577955722809,2.208458185195923,5.249751567840576,2.6795685989713203
382,MANGA,0.02537638321518898,0.5870459079742432,5.065706729888916,3.3326823711395264,1.7026985794992724
383,MANGA,0.049608904868364334,0.6756749153137207,4.809722423553467,6.332597732543945,6.14450768273457
384,MANGA,0.05070313438773155,0.863508403301239,6.0,8.293110847473145,8.213627583274512
385,MANGA,0.052495189011096954,0.7316779494285583,5.556801795959473,7.88769006729126,8.071071348837915
386,MANGA,0.0498216412961483,0.5103210806846619,1.3712892532348633,7.247708797454834,7.060815502516191
387,MANGA,0.05020812526345253,0.6204509139060974,2.7626640796661377,2.527496814727783,2.4802868573420893
388,MANGA,0.05099682882428169,0.5086402297019958,2.0282137393951416,4.625844955444336,4.606445935932165
389,MANGA,0.04974853992462158,0.5624369382858276,6.0,7.824633598327637,7.612337863509814
390,MANGA,0.050898779183626175,0.8434137105941772,3.24092698097229,4.195925712585449,4.170780147450059
391,MANGA,0.05154730752110481,0.3669244050979614,0.5,14.131367683410645,14.214742018826765
392,MANGA,0.04987694323062897,0.925872802734375,2.161313533782959,5.651246547698975,5.511270547499393
393,MANGA,0.020013706758618355,0.6995804905891418,1.0901440382003784,3.748211145401001,1.520108903840565
394,MANGA,0.022289598360657692,0.6193073391914368,4.6112518310546875,4.654810428619385,2.096688914023411
395,MANGA,0.02326914109289646,0.8206798434257507,5.460212230682373,4.078967094421387,1.9157871352768563
396,MANGA,0.022330576553940773,0.6965885162353516,3.5294241905212402,2.9884328842163086,1.3485024199767597
397,MANGA,0.03921673074364662,0.6719897985458374,0.8068850040435791,4.471184730529785,3.472201698517147
398,MANGA,0.0405324250459671,0.9044551253318787,1.3852399587631226,6.590638637542725,5.281529662476615
399,MANGA,0.04136906564235687,0.7657304406166077,0.6119351983070374,6.153880596160889,5.02830345686743
400,MANGA,0.03720741346478462,0.5920359492301941,1.4571492671966553,4.144205093383789,3.060717883966257
401,MANGA,0.03779984265565872,0.7317419052124023,2.398005247116089,2.141566276550293,1.6057089617878368
402,MANGA,0.039804235100746155,0.6452344655990601,5.1897735595703125,4.401472091674805,3.4668406328460804
403,MANGA,0.0392792634665966,0.3058507442474365,1.2591477632522583,5.39727258682251,4.197746793191909
404,SAMI,0.04362,0.95483279,1.3214,5.1842575,4.4545652954885275
405,SAMI,0.04366,0.81518641,2.0258,2.3334496,2.006756127499388
406,SAMI,0.04133,0.6110296,2.2307,3.0942497,2.5260251750600524
407,MANGA,0.020425032824277878,0.5710597038269043,6.0,5.510219573974609,2.279496743360234
408,MANGA,0.02049347199499607,0.6570805311203003,0.842405378818512,6.672399520874023,2.7692935230279434
409,MANGA,0.021005315706133842,0.6999965310096741,3.1636781692504883,3.2627556324005127,1.3871285405564693
410,MANGA,0.017682785168290138,0.8534669280052185,4.405045509338379,3.131399154663086,1.1252171737775214
411,SAMI,0.02025,0.3764752,1.3837,6.6464915,2.726569787749279
412,SAMI,0.0173,0.59287223,2.3559,3.4702106,1.220535452505466
413,SAMI,0.0199,0.998376974,2.8254,2.943037,1.1869477236132253
414,SAMI,0.01824,0.8647307200000001,1.637,3.0348332,1.1241236985885512
415,SAMI,0.02091,0.4854223,4.8343,9.3155365,3.9428915897247045
416,SAMI,0.0187,0.640205,3.727,9.894299,3.755255062655698
417,SAMI,0.01641,0.939837612,2.3605,4.9309964,1.6468716889163466
418,SAMI,0.0194,0.58572465,2.6694,6.5237985,2.5665368475044916
419,SAMI,0.02011,0.51088232,3.3429,4.3707476,1.780903521286225
420,SAMI,0.01728,0.44109743999999995,2.4693,8.442285,2.965942488171338
421,SAMI,0.01809,0.7106154,5.2779,4.0326467,1.4817058553285907
422,MANGA,0.02263881079852581,0.5780861377716064,0.7013720273971558,5.532141208648682,2.5298436217723297
423,MANGA,0.024240875616669655,0.8681533932685852,5.531219959259033,1.9986573457717896,0.9767753922638408
424,MANGA,0.024379117414355278,0.4431389272212982,1.1083000898361206,3.8186049461364746,1.8765426505717016
425,MANGA,0.02336188778281212,0.5771673321723938,4.573526859283447,9.015524864196777,4.250764901815333
426,MANGA,0.023857025429606438,0.35263678431510925,0.9481942057609558,10.601205825805664,5.101295738535474
427,MANGA,0.023097194731235504,0.5368818044662476,2.890570878982544,5.78451681137085,2.697323635066043
428,MANGA,0.037154603749513626,0.42931848764419556,1.1066757440567017,3.2542240619659424,2.4001592716180746
429,MANGA,0.03902926295995712,0.3161531686782837,1.680652141571045,5.105556011199951,3.9467667943069484
430,MANGA,0.03617732971906662,0.8777849674224854,5.018799304962158,5.2503767013549805,3.7749750735139758
431,SAMI,0.02755,0.92753824,1.2855,8.838657,4.889746486698318
432,MANGA,0.027975186705589294,0.8300296664237976,3.7407968044281006,3.0951719284057617,1.737857946992176
433,SAMI,0.03022,0.86684999,3.9662,1.8464483,1.1169077887662027
434,SAMI,0.02634,0.34670365000000003,1.0887,8.494784,4.499648236154765
435,SAMI,0.02645,0.5848305,0.7704,8.047844,4.280142253950009
436,SAMI,0.02714,0.38299406,0.8659,5.13412,2.7994222304584846
437,MANGA,0.027400409802794456,0.8380447626113892,4.551032066345215,2.604778289794922,1.4334560621273964
438,MANGA,0.027103498578071594,0.8131928443908691,6.0,2.894351005554199,1.5761159476944069
439,MANGA,0.02631540596485138,0.9736348986625671,2.3867383003234863,5.213855743408203,2.759258499067717
440,SAMI,0.02795,0.3428329,1.5276,11.373986,6.380638653113551
441,SAMI,0.02712,0.71118388,2.6598,3.6220284,1.9735336228348763
442,MANGA,0.027351396158337593,0.7167242765426636,0.9064214825630188,5.043888568878174,2.7709401156660762
443,MANGA,0.02766503393650055,0.753700852394104,3.610980272293091,4.7656426429748535,2.6471044825094063
444,MANGA,0.027615206316113472,0.8652763366699219,1.6496436595916748,4.843437194824219,2.6856312458858764
445,MANGA,0.043321240693330765,0.41540563106536865,2.6148743629455566,5.980733871459961,5.105553233759587
446,MANGA,0.044852565973997116,0.8352301120758057,2.3030030727386475,2.3660898208618164,2.087445714980488
447,MANGA,0.043763794004917145,0.4378229081630707,2.0946574211120605,6.060495376586914,5.223744397658072
448,MANGA,0.043528392910957336,0.9676048159599304,6.0,2.5128538608551025,2.154866107491772
449,MANGA,0.04467571899294853,0.7487884163856506,3.136979341506958,2.537806987762451,2.2305814796578227
450,MANGA,0.044506244361400604,0.7364318370819092,0.824587345123291,5.7109808921813965,5.001578567800633
451,MANGA,0.04497445747256279,0.7873870134353638,0.8373084664344788,3.466827869415283,3.066422346341077
452,MANGA,0.04480672627687454,0.5210885405540466,1.0653141736984253,4.477039813995361,3.945976551196801
